"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","clade","Accession"
"GU644712",-0.14745192584083,-2.87112089348076,3.27129598495138,4.35280239297803,5.14731910320095,-0.280521612481943,2.15395673924958,1.47708162247477,1.25618011314475,-0.54148485023089,-1.27233974660943,1.09565232399965,0.198802535186472,0.272789939491821,-0.450454382801738,0.386848216487596,-0.0437525415845846,-0.0195806762534503,-0.28295639527482,0.269500081176996,-0.228862364225711,0.371585367058695,0.263748671920413,-0.168539218481345,-0.0301978722378618,-0.0178031199424537,0.0633497299897803,0.0149039035178993,0.00837383839923759,-0.0463244816742077,-0.225704008730547,0.0484194542383688,0.0629698255855355,-0.208958933440837,-0.12654120379967,0.144138917581822,0.0450984138175259,-0.018931924841198,-0.0116955588796575,0.0712075129578973,-0.000254314120018387,3.39953997454501e-05,-3.78745704450887e-05,0.000239446020423313,0.000119789459357504,0.000137123249274621,0.000200684993004232,-4.80431179753626e-05,1.85499136742957e-14,-4.85818797007154e-16,-6.63481141667453e-16,5.88110005387566e-16,1.54530133991279e-17,-1.22442571046009e-16,2.09031062327265e-16,-7.67228389537275e-17,2.78829085623422e-16,"Bat TB1","GU644765"
"GU644713",-0.82983293673291,-2.80381988681747,3.73357613805616,3.50242156140966,4.50735333538913,-0.54466038438431,1.90329847756693,1.46627809353636,1.68141944051405,-0.620875822288564,-0.607313899108633,0.922754661302694,-0.200019739542557,0.776669437882887,0.22057852801391,0.707153046663095,-0.217187413965662,0.618924709197187,-0.670618755317378,1.14841318540722,-0.911999938663692,0.701313581267506,-0.421365160077731,0.0785085525968762,0.0632807141279897,0.0267422054695315,0.41630677953768,-0.0869961985117956,-0.249423384719088,-0.148503510764582,-0.152491396487489,-0.0389719594377785,0.0924027831024488,0.275387789361235,-0.362313832353666,0.0226467657554297,0.262572419051774,0.296768075409835,0.240582477828069,-0.095576248608174,-0.000980132398185981,0.000656790265267198,0.00226517900294139,-0.00124183050650336,0.000328465884897986,0.000131933276906863,0.000468012826340171,7.29006657082937e-06,1.9049514035377e-14,-5.6908552385404e-16,-2.74903083048648e-16,5.88110005387566e-16,3.62397708594489e-16,-3.44487175971041e-16,6.80875847792956e-16,-4.37545321956903e-16,6.67407144242227e-16,"Bat TB1","GU644766"
"GU644714",-0.600704246630883,-2.49199672671679,3.14338302452776,4.90805441903852,5.7594829206421,0.126439297707203,1.97228319286908,1.26568753684758,0.836148138492987,-1.11091830501368,-1.34012295189722,1.17985783328212,-0.110802164797515,0.475346432501087,0.433333699165646,0.189094105441287,-0.56269643937898,0.0246381350601678,-0.558712712742802,0.30373956022962,-0.359517109214919,0.461937421055261,-0.322376337094212,-0.22447009886689,-0.321846934263787,0.0530096047930878,0.202912580524316,0.43157302536554,-0.373849287160167,0.262491134739376,0.223183795764371,-0.241199209773535,0.28946988467811,-0.189956983800299,0.329407235258061,0.0967726172130597,-0.0327488175989649,-0.303708258177849,0.267070467672664,0.116641197010437,-0.000171235303757193,0.000680355280358782,-0.000497088121133545,0.00137634853816283,-2.05868459602234e-05,0.000323524607205101,0.000321584049745518,-1.26825046630711e-05,1.79948021619831e-14,-4.58063221391525e-16,5.8163824338899e-17,-3.13946202120372e-16,-8.16915012555733e-17,-2.33464873508525e-16,8.61287089294544e-16,-8.67756743999152e-16,1.12295631929649e-16,"Bat TB1","GU644767"
"GU644715",0.139414179545116,-2.65007154729065,3.14267875920275,4.68971438238207,4.72661233042329,-0.647561566736625,2.05052587207392,1.59650164852187,1.40800691371076,-0.507292422623642,-1.23818785607708,1.13620695741535,-0.135059120676836,0.251176599255712,-0.0132579478798232,0.294207930286568,0.352874218250047,0.463055828066693,-0.238588356204454,-0.537775586778107,-0.159465834956819,0.267321155690703,0.220707037541486,-0.132159989548215,-0.0043796139401347,-0.200821132542284,0.0258610353657371,0.304907737638193,0.016890307466578,-0.123514363234384,-0.264532266602966,0.0432929512327523,0.0755930042216227,-0.271057913592479,0.00542161262005358,0.365340040218534,-0.00463837474318786,-0.0306861014494118,-0.0652875124226572,0.0845741863059039,0.000683980647332602,-0.000105193530335644,-0.000160422801662672,0.000158920797762175,9.02083916322192e-05,8.11158150572957e-05,-0.000125351736601285,1.99743515797441e-05,1.86331804011426e-14,-4.02552070160267e-16,-7.88381231937783e-16,5.5341553586803e-16,-1.6495822810246e-16,-1.14202685834938e-17,2.36786637942894e-16,2.04216757009737e-17,2.23317934392164e-16,"Bat TB1","GU644768"
"GU644716",-0.0250757986318621,-2.80852245438563,3.01714536875194,4.80174007813262,5.0008477838529,-0.0389872669299271,2.04268348082425,1.55137700965485,1.17456690411693,-0.828549251173387,-1.12714336761593,1.14033452055279,0.113313057426043,0.0178079819152742,-0.0134034204480107,0.325030239680647,-0.0994065166919234,0.0395127438849554,0.011134952258577,-0.320806298666848,-0.162846868889586,0.276800228134886,0.304795468098096,-0.166174287316787,0.00405631464608119,0.00416941769740231,0.212393946378849,0.365559202479719,0.135244599777481,0.15159708290362,-0.0433693917787903,-0.144299356804513,0.0779335412109686,-0.00141277279618062,-0.0959398329092679,0.247109718875819,0.108450184684448,0.0432894575153152,0.032732555456617,0.0441688986571763,0.000268243185078465,0.000381148064876765,-0.000200208451299194,0.000545468774900088,0.000127202901944011,0.000360299355645816,-0.000107103699750486,8.49059863266699e-05,1.85499136742957e-14,-4.85818797007154e-16,-6.63481141667453e-16,5.88110005387566e-16,1.54530133991279e-17,-1.22442571046009e-16,2.09031062327265e-16,-1.87745141416243e-16,5.67844806983909e-17,"Bat TB1","GU644769"
"GU644717",-0.294376785794496,-2.7439812971734,2.85632287241409,5.29408000261796,4.69366261030079,-0.201799186050634,2.1280409567131,1.23919944257352,1.6138764245484,-0.8084057308335,-1.49053989125681,1.05443447294797,0.323422868757622,0.595691867384959,0.0151831558018844,0.0120413924780481,0.0853844756022358,0.410215924957133,-0.102592353210847,0.0690847062752236,-0.2960758429278,0.460541585553406,0.701541323223925,0.111066425832384,-0.339641089398258,0.214999285650616,-0.16652642313364,0.0668742443052617,-0.176651566107874,-0.0972171342797929,-0.0711071075770555,-0.360099660952052,0.190177849635896,-0.0337389433415633,0.158612364481902,0.115961208030896,-0.071354171859921,0.155394999945369,-0.0273747459994198,0.0595195873405313,-0.000150549297310786,5.84376797605115e-05,-0.000395880378529998,0.000259828644970511,0.000228156039910861,0.000327069689629838,-0.000282626845045673,5.71844412857138e-05,1.81437176529917e-14,-6.23522788809783e-16,-1.02032897667106e-15,8.4428641524563e-16,-1.35457370819012e-16,-4.86418395199639e-16,1.56419906648777e-16,-4.22675119991857e-17,1.52072176142774e-16,"Bat TB1","GU644770"
"GU644718",-0.575163253258833,-2.37884357580522,3.43590408764747,4.60457065199657,5.04218260882142,-1.21963580470502,2.11439867704084,1.69016256175554,1.24724921525107,-0.115510676685978,-1.60048582216699,0.699259653132362,0.276892867678568,0.603857823228043,0.715928293179231,1.08065007621234,1.06229370773004,0.0853580456286689,-0.127339938777267,-0.488472059962021,0.422990573179175,-0.191492910402417,0.61266823182459,-0.403678254992892,-0.196158941714052,-0.702628449289114,-0.213836988172197,-0.036443990061664,-0.158502305131962,-0.0452059351189143,0.12788881798967,-0.0382167740821354,0.0773691292552227,-0.340838119436967,0.139808608034034,0.0790615662445183,-0.22215035891843,0.0465777704263978,-0.0609969848090225,0.179409489496003,-3.09453732110334e-06,-0.000567296586994202,0.000871842803494281,-0.00063414121456034,0.000144966141045128,-0.000332296282689517,-0.00027544337029035,-0.000160521684788559,1.88552250060676e-14,-6.24596675085298e-16,-1.05205920028626e-15,7.19948989561803e-16,-6.09047437952523e-16,-1.22442571046009e-16,3.75564516021038e-16,4.64510885551036e-16,3.3434023685468e-16,"Bat TB1","GU644771"
"GU644719",-0.219162043173863,-2.60297653130679,2.83670672904282,4.97282069360921,5.25982390323253,0.058030458624702,1.84155584921137,0.971685619610197,1.2010878730274,-0.513921008802078,-0.526675331863662,1.32560052369713,-0.151604055997147,-0.524316996167987,0.727609169267185,0.713536875740892,-0.207250600305007,0.688758268376301,0.0331449510440105,0.116112924811151,-0.315534946210511,0.76986142840131,-0.107896487016572,-0.176659606137088,0.251854719508754,0.212162889778085,-0.0603039866275953,-0.004025911944551,-0.127595971885841,0.171067607123428,-0.257724661352269,-0.0650577614349974,-0.029068829780866,-0.176085352901455,-0.142410909495764,0.352244902511876,-0.0475551340574007,-0.0517487583085494,0.0754127735099166,0.0595307769935857,0.00014580978666238,-0.000463416178838539,4.53307944790329e-05,0.000252839389303073,-8.95945957855461e-05,4.5245407498968e-05,5.3385624501458e-05,5.62661363796435e-05,1.93548253671489e-14,-4.02552070160267e-16,-8.57770170976855e-16,2.56777821475996e-16,-2.55163848853254e-16,-3.91758441991227e-17,3.75564516021038e-16,4.81772513166026e-17,3.89851388085938e-16,"Bat TB1","GU644772"
"GU644720",-0.851728733535951,-2.27934200276404,3.37478906028563,4.31635212754655,4.98413690839126,0.119025284137692,1.80154914066672,1.29747635374481,1.32587026603783,-1.04683395413175,-0.290913457813835,0.373359605933157,-0.146975958818887,1.24653597622235,0.806661876750361,0.534941346333568,-0.116919483429596,0.23419939112158,-0.440217627008735,0.7559612062637,-0.584832549753931,0.740317853081522,-0.580525939372757,0.228145573683449,-0.400394369069362,-0.0871824966908978,0.015391150540978,-0.138816378647915,-0.338576399943718,0.150326113066374,-0.0289107065833372,-0.237879220495869,-0.175440896875884,-0.0212330485753978,-0.198400679395373,0.0522287253300166,-0.139895748935916,0.0396734978077278,0.158714337486724,0.207377585431551,-0.000890007172541139,-0.00110651832668971,0.00129795705612339,-0.000598728701636541,-1.41570486073177e-06,-5.85558838164444e-06,0.000339728700241284,-0.000124259494215531,1.8605424825527e-14,-4.02552070160267e-16,5.8163824338899e-17,1.91207052671731e-17,-3.45369469604048e-16,-5.11020629664814e-16,8.61287089294544e-16,-7.01223290305378e-16,5.00873690548453e-16,"Bat TB1","GU644773"
"GU644721",-0.0932613583232543,-2.82633374893602,2.71496814759453,4.48454454705853,4.88062492104017,0.0266188024978448,1.89302867856235,1.53699291593896,1.16145732549621,-0.736517067123924,-1.39933805077053,0.992041857595713,0.188141215738944,0.39158294846989,-0.182589001486356,0.391702750129025,0.152083010116302,0.157513976973888,-0.209499321477061,-0.117055693996484,-0.409443338982348,0.145345709979616,0.172755817873743,-0.257480015418485,0.36212161056652,-0.21764357053207,0.264762927805577,0.100803985092102,-0.0167612406497962,0.163538475638399,0.219383396950413,0.129828042875228,0.192398047312589,0.126921871715498,-0.0373439523721653,0.0764161868919882,0.0204071387501932,0.0532654744205536,0.0866143308213095,0.0816748222726881,0.00014383921423931,1.20424006744111e-05,0.000445054872319498,0.00257604492347107,-0.000953593883435426,0.000593823145423039,-0.000391156856367765,-4.48948083037861e-05,1.85517146626625e-14,-4.24897489715852e-16,-9.27635573900796e-16,3.93843845559733e-16,-1.16909518916965e-16,3.07443467429669e-17,1.87504983626451e-16,-3.93416526245405e-16,1.36209677525152e-16,"Bat TB1","GU644774"
"JQ685947",0.465353657890132,-2.75403153394156,3.20403133226185,4.65440445333554,4.98654536787201,-0.0829147418668087,1.85565877819812,1.78917548871334,1.54452672086391,-0.904656043613633,-1.25193748306282,1.19017889161932,0.0405536344124676,0.50448271436385,-0.346548312280549,-0.261020547729336,0.308798246504097,-0.338163320650554,-0.109380827032574,-0.357359160653799,0.4179753118351,0.004197846022526,0.595877684209254,-0.0898494166242891,-0.15000574137847,-0.14354630342142,-0.0858407017121532,0.192498321816006,-0.220398941931092,-0.0107070521847777,-0.0725881670306833,-0.00184835818991678,-0.133944488225773,0.21689643420706,-0.095217223683452,-0.177725407375026,-0.188806095135469,-0.383875130668571,-0.0374041371736,-0.0388692087696104,-0.000253046201342346,0.00023831472972725,0.000514675978058333,0.000478090601163501,0.000245960071794516,0.000199905428622502,-5.39931938790633e-05,-0.000104746013173631,1.86112691490939e-14,-4.05162452623413e-16,-9.49338548729669e-16,5.84412484348161e-16,1.31132060940257e-16,-2.99724831280677e-16,-4.97748063366943e-17,-1.23782061033553e-16,2.6107088703923e-16,"Bat TB1","GU644775"
"AY854505",1.10175768598452,3.58619639653213,2.72021054379023,-0.747827128799449,0.370312822634937,-2.29564851384581,-1.96034868546433,-0.248793172128033,-0.192890083065407,1.07227465734763,-0.259325594532368,-2.0624790226357,2.30169958992197,-0.196728739499468,0.548014668171763,-0.905002911678452,1.16098386196592,1.14120770766756,0.670623265016479,0.621778621272006,-0.957739236311138,-0.0688936672367242,1.17928787198166,-1.70642384826066,0.44369848878474,-0.62447975720082,0.453818913639653,0.713857369753416,1.09308264609001,-0.203880033567454,0.178394054236813,-0.0576558001983395,0.355196625074726,-0.0104980559520268,-0.12402428732116,0.295027740217453,0.143008663853616,0.572805013744411,0.313056049481917,0.0173777943774685,-0.00413931819755731,-0.00140252849351051,0.0005219253717182,2.82423213803309e-05,0.00224343401440488,0.000142613090743412,-3.99228272114047e-05,-0.000351650478801724,1.91888012636857e-14,-2.90741067905887e-16,-7.71771684099267e-16,1.01582099078934e-15,-7.17772778677931e-16,-9.38450922573596e-17,3.043460400223e-16,4.61221423577035e-16,-1.38850893395644e-16,"Bat TB1","GU644776"
"AY854525",0.587398454890801,3.96145566349446,2.0895250158706,-0.348137274642087,1.0859184574274,-1.68477357351499,-1.35008727456774,0.0443964272542816,-0.0864276006682918,1.925267667249,-0.976875876271252,-2.51791540064345,2.60224379218216,-0.510881252231056,0.111304401674484,-1.23862214822024,1.6668759607497,1.04532780293514,0.296219568416864,-0.233973855702138,-1.49458233752939,-0.611669109776457,-0.132498467626429,-1.03897790291818,0.320057281427481,-0.545658825411454,0.279087223198089,0.84607522218233,0.814455048329407,-0.18780241425976,0.737800752173792,0.478880491785868,-0.0549573360020092,-0.339247417284044,0.193739046465887,-0.104125546282436,-0.546960420494232,-0.0341508120624577,0.218576973038076,0.195231587153188,-0.00460420423395321,0.00338923918041106,0.00124556118508384,0.000964446067165399,0.000759760000803374,-0.00026466512698107,-0.000211751940343248,-0.00049162399601237,1.88951629582281e-14,-8.35111809770407e-16,-1.15063302868463e-15,8.23985444907503e-16,-1.19478393995923e-15,2.2470745733372e-16,3.41304806399161e-16,-3.53639968037582e-16,-5.89546380008978e-16,"Bat TB1","GU644777"
"AY854531",0.26586304380295,3.37151716135849,2.3079331757922,-0.447275696310507,0.777685137019178,-2.1557387004389,-2.09675572696001,0.149474449974549,0.821199481924325,-0.980103513411171,-0.81856671826957,-3.32042057759782,3.26563977870749,1.59478486831295,1.14800452267068,0.916003054497929,0.283132370694637,0.265864790086094,-1.70281242590954,-0.176993488295766,-0.658831060639509,-0.471306023596342,0.978830216216858,0.135251407472353,0.530720603780854,-0.823348823115775,0.595629195363948,0.209757010962286,0.00690154109539427,0.824275036768875,0.394586534272562,-0.269845741474922,-0.103283580184124,-0.219177659099755,0.127169472321484,-0.344163045280738,0.557230415908922,0.423764529758488,0.0478503058989816,-0.0561408547800787,4.86701535845617e-05,-0.00245245580558974,-0.00301578584221148,-0.00091304806929946,-0.00178127938496025,-0.000110173457044714,0.000955554834100045,-0.00029820510257745,1.94413528203499e-14,-4.98815689636933e-16,1.26691094988558e-16,4.07656727278154e-16,-3.11129948438283e-17,-2.26869657437351e-17,1.56628948661608e-16,2.08973827238447e-17,4.41764598264087e-16,"Bat TB1","GU644778"
"AY854544",0.798996114374338,3.2006784800433,0.710267356769868,1.08729990738889,1.08514521282371,-2.83150828548021,-2.27003647189469,-0.573104921117263,0.484205087662362,0.653568715991547,-0.881692950772678,-2.18769313687031,3.05995928409484,-0.103562038883504,0.662980605646951,-0.0772275117923552,-0.487918177132293,0.596580012171647,-1.57736815048144,-0.0107267854423244,0.011537189580836,-0.40227076988039,0.424052174249923,0.336490505456321,0.645802931742727,-0.338256419323684,-0.992977505592563,0.772850421853237,0.848459233308825,0.674202936002786,0.112521382893972,-0.165311355603582,-0.352750508383199,0.147513620273924,0.0021871278705391,-0.162840197166934,0.182323175905837,-0.0560071446788861,0.149988282624189,-0.0510216063683008,5.66880684418435e-06,0.00141002299251105,0.000743756125563975,0.000828597569431616,0.00139007513496088,0.000106610163827555,-4.03766392984088e-05,9.61425141435286e-05,1.98959484427178e-14,-1.99435581295052e-16,-1.99115507771689e-16,7.36153599379914e-17,1.36065838438161e-16,-1.12904350127999e-16,-4.88626497588969e-18,-2.53545509749114e-17,1.8782943373496e-17,"Bat TB1","GU644779"
"AY854546",0.871479727637707,3.18377036830199,0.132682579358861,0.965297063536343,1.65454776574889,-2.45979521477142,-2.34860967709336,-0.208953032042797,0.692889830152293,0.951147682208335,-1.2517480809586,-2.48613694474086,2.73379495512283,-0.168134200592279,0.943321214940308,0.0196440954887763,-0.876900221042617,1.1335661657039,-1.17779829308403,-0.197577624741308,0.510066926053889,-0.564391041293592,0.547241267885354,0.679599465832439,0.406177771051808,-0.34601020571839,-0.875529874170447,0.764870477708122,0.644916744410627,0.544814095917163,-0.354069732268343,-0.371100552441731,-0.325801626189851,-0.0371919689868972,0.00394758863959027,-0.058989120771499,0.101305068611995,-0.212640262654973,-0.0462244151729006,-0.0497727532500305,-0.000166806417079114,0.00292667872636554,0.00158594278228452,0.000625155156249518,0.00108654866021184,-0.0003582800560165,-0.000308787314440681,-3.78970899422969e-05,1.89453199778825e-14,-8.10058244838888e-16,-2.75443340714668e-16,-1.80955310161605e-16,2.453534174247e-16,-1.58007160503396e-16,-1.50603036957941e-16,9.33991854462479e-18,1.15927458028197e-16,"Bat TB1","GU644780"
"AY854558",0.975114712043409,4.48041340998611,0.545803278785,0.888317788831298,0.401852887611276,-1.20241346913229,-1.66484695730577,2.24615259080537,-0.0297643781231111,-0.456091919210615,-1.66709048359525,-2.02668284962574,1.69907572634108,-0.797013815421301,0.459472883211692,-0.175640426930861,0.302666966903867,-0.48881281893247,-2.15376997698842,0.11710867674548,0.461601073271423,-0.425857820312415,0.92702058769753,-0.644669987404664,-1.42800918938263,0.344095419286412,-0.392227505071254,0.054600105289227,0.029052579782763,-0.556944134772672,-0.356409329523112,-0.612239461022907,0.644952704093848,0.0402925748112339,0.320555708064958,0.0378741999349348,0.184417030541062,-0.0359350921237973,0.117665491214235,0.477380385175233,-0.00141497176063131,-0.00152516241940072,-0.000669705205532368,-0.00081688628782766,-0.00258284528719977,2.04078717388724e-05,0.00162564197622291,-4.92174494389057e-05,1.8350115093134e-14,-1.710999352292e-15,-2.13198415802527e-16,1.72182808076917e-16,4.32845849474082e-16,1.36146511565335e-16,5.33353291537571e-16,-2.13040229484787e-17,1.42648956847678e-16,"Bat TB1","GU644781"
"AY854567",0.559877620144415,1.82941632785775,-1.83891546614464,-0.630493685501915,2.21191572151787,-0.701839376061124,-0.778341755943673,-1.43288518397382,-1.77370203957913,1.56792405295102,-1.79140098328932,-2.79179816498074,1.76627214214395,-0.0396735846159395,0.613342311112269,-0.604521492764131,-1.83508413476016,2.8480448597607,0.320465305533991,1.11564503080669,0.620192098877319,2.05632644085854,-0.229832619086276,-0.037926585049207,0.151008180592542,1.19808791889261,-1.05907162443552,-0.995712274371437,0.105726965859952,1.04819321811037,0.490298915023977,-0.230048641659274,0.180382000963571,-0.160854187228941,0.0395647516010422,-0.350751558222271,-0.268733260380546,-0.0485840408718852,0.266967233855135,-0.354853375477008,0.000928030353496992,0.000861725390910026,0.00103284609920454,-0.000515847000732141,0.000923033896706854,0.00101600686234774,0.000446259349706252,0.000704760069184286,1.88153274296964e-14,-2.2256144993719e-16,-2.27006163238695e-16,-4.06080370202406e-16,-6.22377443789772e-16,-6.63170888930475e-16,3.58327284488685e-17,2.20109443110341e-16,-5.04952446058965e-16,"Bat TB1","GU644782"
"AY854573",0.424830121023799,1.90626234426811,-2.10701918031376,-0.639431317409429,2.59540949114828,-0.572670121969558,-0.847012145314992,-2.74508524873738,-1.39891518739284,0.971853069231493,-1.8137610214925,-3.00195643941401,0.70304276616873,-0.222437581625543,0.970892141462196,0.203232120325166,-1.96665254793463,2.06977587148053,0.0837236076919092,1.11905748137673,-0.0258878775567493,0.751883211933747,0.748322163495841,-0.510905934362264,-0.581151872876716,0.938066211532294,0.211206356421726,-0.632829030122452,-0.311438580424082,-0.236272733368774,-0.00845954921105491,0.604764579275206,-0.239458580632287,0.0544054048372035,-0.0178727367158471,0.101866924475874,-0.443947664036763,-0.155173849235898,0.104284358587145,-0.306663494969721,-0.000584639027505733,0.000942042375665245,0.000752105301851409,-0.000356544060461974,-0.000321640532915541,-0.00190602017992251,-0.00115014232191287,0.000578466450207965,1.8811373839577e-14,-1.45251122132809e-15,-7.42966487511319e-16,-1.69958236617532e-16,-2.02659040582131e-17,-2.29967914622675e-16,1.79769955270207e-16,1.00389900775927e-16,-1.12849033763149e-16,"Bat TB1","GU644783"
"AY854576",0.369508867484571,3.30615961844327,-0.891233276132464,-0.0687655721088524,1.09710361781313,-0.839163838948737,-4.08232918579555,0.0803573792763557,-0.525451468120756,-0.0584197699459301,0.0648520198267793,-3.276964093184,2.69166017942543,-0.684921077779519,1.61519878262073,-0.0993065343228358,-0.717741950468589,1.38805216445514,-0.0434954761645983,-0.500680743911577,0.43580650571886,-0.417402819568731,1.22208652197087,-0.291393492761238,-0.432138533165096,-0.515611406917777,-2.06741754486455,-0.0128635509873648,-0.213491478360047,0.465067997125284,-0.942637547395752,-0.0173268402272949,-0.289177660750329,0.456009858774164,0.230435331807648,0.0768766309589184,-0.0593840739045832,-0.526692623613446,-0.0891871197802127,-0.370166238945688,-0.0007132980266349,-0.00373167882172178,-0.000420471119609085,-0.00126815107128436,-0.000552082108544102,0.000123883119749137,0.00136298226431922,-0.000200073548784184,2.01170556050535e-14,-4.43414174453758e-16,-5.52861232174739e-16,1.04562602333888e-16,-2.19091500775108e-16,-6.57126899052828e-16,4.03346051828686e-16,1.49349973901887e-15,4.75645288046649e-16,"Bat TB1","GU644784"
"EU345002",0.228389178631923,-2.44062646884305,0.336660034417513,1.94813994379641,-5.33728162819902,-2.18094328881364,1.06853110775801,1.48373547435634,-4.32978077413422,-2.77538047694217,-1.18915467741267,-0.258912195732013,0.847936616145111,1.55569792178521,2.31258239547091,0.596766356021687,0.71230474449674,-0.3436937571487,-0.770606180887166,1.38409683323412,0.697014664424872,-0.0103824758079308,-1.23324590901984,0.304665146159574,0.213099224167006,0.412848494046927,0.265670213904409,0.197237069299281,0.103194672891394,-0.527492933511893,-0.320127277237192,-0.123509689355014,-0.628897694509858,-0.462939066754327,0.125751864771731,0.0183335497188482,-0.00870680977545891,-0.218299384557037,-0.0936316429198679,-0.15343117092809,0.00200347307110952,0.000751749238569661,-0.000729034942473596,0.00173571822866691,-0.000729654426656344,0.00037160021215361,0.000346544371088092,-0.000248720211835837,2.07383004174605e-14,1.46554699983922e-15,-4.91739887076576e-16,6.78144707421841e-16,1.53199006829525e-15,2.92021487565512e-17,-1.12229729435335e-16,-9.15036192387284e-16,3.7246807363555e-16,"Bat TB1","GU644785"
"EU345003",-0.26939065920598,-3.57250993378127,3.75448070626437,2.76951298588639,-2.6969626349211,-2.60245858362398,3.10875654979204,1.71140380776626,-3.74452884923624,-2.33674901349467,-0.167562548885009,-3.75455500359374,-0.276565679678619,1.13868033060499,-1.36940403645206,1.38590076251715,1.62680288086221,-1.4677994063136,-0.225644635159874,0.535566449164549,-0.0736542857353416,0.263781694820786,0.493526526934797,0.236326141944529,-0.500083489956436,2.73056662162351,1.09556599172657,-0.412882215599209,1.02818174726775,1.04616675900743,0.942865242833187,-0.445153636313853,0.170422624351494,0.234048424977804,0.478293951230303,0.545950401332321,-0.745367162405608,0.0675539060414184,-0.635987668826391,0.215573132318562,-0.00320190501541587,0.000161768845505153,-0.000172507336422942,-0.00127249480268657,-1.92369096141102e-05,-0.00104729431688152,-0.000533198294288506,-0.000917367889384189,2.15982766841307e-14,-5.97065538185766e-16,-2.53325866700449e-16,5.31725936232679e-16,7.09918823445248e-16,-9.16292629259969e-16,-1.02412801938665e-16,-3.95668590462223e-16,-9.435030317403e-17,"Bat TB1","GU644786"
"EU345004",-0.240965147044537,-2.12378353218258,0.668920330272441,1.88061694532791,-5.02170795993909,-3.02326527603282,1.6871560884914,1.82342844274202,-3.35149579602172,-2.20640278854604,-1.79912103912878,-0.200699939270085,0.805959463440242,1.71095229618393,2.25321547482796,0.0248962699629577,0.87156599668241,0.828786910532685,0.25806449056634,1.14488844658139,0.40794106406648,-0.755240053284833,-0.851870334212241,-1.08737447371495,-0.0792847150494662,0.847287570708097,0.750631845961064,0.191962562290126,-0.895690799874425,-0.114666712706676,-0.0857432381528671,-0.170758635641632,-0.158087833590039,-0.0463898942545718,-0.5906138449488,0.577185683553909,0.283610826258504,0.359336162480961,0.101744876135495,-0.427347086808446,0.00142779012338551,0.00131529728250742,-0.00123862450196395,0.000734268686378223,0.000302356660934885,-3.82297918665279e-05,-0.000332321459459873,4.53065531601676e-05,2.14461982926009e-14,1.51209188770029e-15,-4.35624859391713e-16,5.80765418968612e-16,7.56472754381496e-16,-4.57373947897461e-16,-7.36307033049702e-17,-4.8568701892031e-16,3.23319615782423e-16,"Bat TB1","GU644787"
"JQ685938",0.240630233176807,-3.18468121941408,3.34974786278932,4.83849704944518,-4.79071704137648,-2.88553669630133,2.56694536978179,1.86720239514468,-4.90746581311638,-4.479303384061,-0.266670799538253,-0.0981932014809304,0.508797263133162,-2.22423787654165,-1.03855841964232,0.033511314824274,-0.663716653175789,0.68561800509273,0.616719854764767,-0.30520748341753,-0.141285891865141,-0.322628610911866,0.756788413264664,-0.403774671459869,0.948440774369169,-0.354145557856567,0.72607442957085,-0.479957118177871,0.5178663673921,0.357688273231763,-0.180452165600917,-0.467056818818155,-0.0714931705725738,-0.453326318220488,-0.22129730178371,-0.109436791057926,0.142740768065525,-0.255098450518307,0.0129858918222891,-0.136725376989772,0.00081139558842758,-0.00148967771084491,-0.000487608524772323,-0.000858318121925898,0.000335925719478425,0.000229919514710374,5.31929534795333e-05,8.79085525728308e-05,2.0643562619549e-14,9.15199857192168e-16,1.25784038409425e-16,9.91657420663516e-16,4.79839086343577e-16,-4.53686767469907e-16,-5.79715308593509e-16,3.95599727101485e-16,7.14328990966082e-16,"Bat TB1","GU644788"
"JQ685968",0.115190682684434,-3.38210002904181,2.59328167578871,4.56576799713392,-4.85747928376211,-3.09208522434636,2.15399459001183,1.34315359366627,-4.68882618107564,-3.76682899124792,0.343907567343267,-0.223024140460189,0.0457863301044749,-1.69809050969703,-1.23920363955827,-0.162007951353664,-0.369068260478916,0.798407126328177,-0.617677620869373,0.0364260337173519,0.110713820917936,-0.204275853885894,0.394909544376235,0.119909073154079,0.862251338951251,0.453870674495691,-0.288922659933504,-0.262820663755586,-0.159882274025998,-0.38014695598826,-0.0936573388177956,0.185554616884995,0.36098501664654,-0.0372089674753864,-0.220728765727094,-0.247608606572933,-0.353784169254373,-0.178931011910966,0.148045685588442,-0.0133321423265093,0.000801444323355163,-0.00208509302286924,0.000976392739124463,0.000522735418318937,-0.000100141726570004,-0.000951654036726102,4.10848912309721e-05,0.000268236225774776,2.15280008643718e-14,6.38717987311395e-16,-7.58419733291131e-16,7.4216193727434e-16,5.7178998876219e-16,2.78682645193806e-16,-4.51915222770409e-16,-4.7894004735582e-16,5.32060930254176e-16,"Bat TB1","JQ685905"
