"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","clade","Accession"
"GU644767",0.106165028753617,6.56027655524376,2.05072330637261,-2.73388986674044,0.834144275385525,0.207122035076449,-0.507532475485853,2.58981741486216,-0.677224384594309,0.269068134810366,0.488586742323639,-0.187566784770087,-0.633366219575194,0.269063978223036,0.479216291340573,-0.268932055732331,-0.802643692865172,0.524823933741785,0.392497170445755,0.378881309976315,-0.31345837902313,0.501816947895547,0.303779350363355,-0.0896193266773244,0.104845903453231,-0.12088409248237,-0.0310862933278001,0.276392797413895,0.531452475281673,0.205397123356445,-0.00789268056770382,-0.308809622383213,-0.108096077354551,0.0424875677041759,0.153654825455522,-0.00781198623526378,0.328476027122205,0.107054885615959,0.04050577790892,0.0544177363900054,0.500260274307512,1.35956874512262e-14,-1.73879080858976e-15,1.23032991463962e-15,-2.02429352013839e-15,-5.62465854934611e-16,-3.35244713896675e-16,-5.4473943381487e-15,1.29852990397867e-15,1.21655316400805e-15,-6.3001241841627e-16,5.23868572851797e-16,-2.8132036326099e-17,5.49311675029485e-16,4.11354319071963e-16,-5.29684614599928e-16,-1.06810235141692e-16,3.7216895398016e-16,-1.29707800688558e-16,"Bat EF-E2","GU644656"
"GU644768",0.537834100062619,6.68643447685398,1.86124716833736,-3.03431116622822,0.697878395583826,0.581737520528814,-0.392197501256626,2.47514541268484,-0.821672841130982,0.886874083661726,-0.222848325449179,-0.383139669598798,-0.535382050177788,0.210578741906944,0.493606396383794,-0.113661600329285,-0.286196418962599,0.0185179045986892,0.290755286435993,-0.0297780199120899,0.139750915834592,0.0194701500367727,0.138386713611344,0.0909906622065712,-0.267068316094061,-0.0641103682241264,-0.0758658834712776,-0.00369526186010987,-0.132790747637743,0.0834925447028491,-0.249155637405745,-0.33921172405877,0.0811724412207367,0.0515582842915858,-0.0781420026558268,-0.0100041676140485,0.0558520238391975,-0.139167395138966,-0.0183628642597489,0.0162731714152264,-0.166478705047171,1.26863235882416e-14,-2.62419695285127e-15,-1.20300836588694e-15,-2.02141984610073e-15,3.60045018558144e-17,-1.60863448511308e-16,-4.61870499264203e-15,5.76858342649413e-16,1.46218341178948e-15,-4.93270993532734e-16,4.95878186618034e-16,6.28966182319944e-17,6.62085835940808e-16,3.93213730002312e-16,-8.03431441903741e-16,-5.38557407533877e-18,1.81795341445405e-16,-8.32947370971244e-16,"Bat EF-E2","GU644657"
"GU644769",-0.039496192286185,6.30783549488228,1.17617985309168,-3.37443512612468,0.73126027353504,0.23849207717506,0.298443288033996,1.96342788443759,-1.95918425575942,1.19807072623243,0.163714968870464,-0.266170017891303,0.365490210154744,0.0925343827804494,1.51085464068173,0.956077590689792,-1.13918355334593,1.109300793859,0.265906906112949,0.177366740682451,-0.208618933457852,0.197612913274187,-0.434292899027229,-0.710911053493574,-0.912124038174946,-0.178015996491723,-0.163578791053641,-0.248525662694706,0.343983244056751,-0.592199183897906,0.107894399573074,0.338978406349406,-0.275231341837392,0.267869657402101,0.206080638615448,-0.265907631450208,0.0661945320794437,0.0982578990002193,0.24187892541064,-0.0595626892981403,-0.0353165949413886,1.18211302545982e-14,-7.24187196893903e-17,-3.11120418946143e-15,-2.79857596333834e-15,1.03520522401846e-15,-6.04952658361371e-16,-5.41147362116343e-15,8.2318907623812e-16,7.33599551879222e-16,6.86340970131495e-16,-1.75999622711014e-17,1.71435336736191e-15,2.5772205534192e-15,4.92960329870979e-16,-1.54428021453918e-16,-3.523302692707e-16,4.2378926634417e-16,-2.13867930482021e-16,"Bat EF-E2","GU644658"
"GU644770",0.195113601957079,6.32499988945055,1.70091742569483,-3.37447777260912,0.37032415272016,0.490970060704367,-0.330582742706818,2.35766635936122,-0.451505945926975,1.03301057477924,-0.240460385147289,-0.222999573642593,0.189120902408511,0.475095901399142,0.250020730664108,-0.30192231802786,0.01092560045709,0.287277683141948,-0.288908614822902,-0.353192368461259,-0.0293812459502623,-0.282867987655072,0.40412290222609,0.0819437269148277,-0.184068698299405,0.106001743579804,0.210554165763032,0.166847523971761,0.126141466995273,0.104159386477503,0.0397700080391179,0.0859645025270023,0.0861809903795568,0.026048241054699,-0.216215011287194,0.00231502640922745,-0.162339676597203,0.0588843813671359,0.0724856950494493,-0.135713585230818,0.0246922452994301,1.26863235882416e-14,-1.74989632095896e-15,-2.81283175159342e-15,-1.34040704237966e-16,3.69071409243361e-16,2.83225761338754e-16,-5.03156917992451e-15,4.65836040186898e-16,9.07071899476903e-16,-4.37759842301476e-16,6.62411640311807e-16,-7.69770650236873e-16,9.39641592097097e-16,3.93213730002312e-16,-3.03831080822421e-16,2.23700015402901e-17,1.81795341445405e-16,-3.88858161121181e-16,"Bat EF-E2","GU644659"
"GU644771",0.429979067508122,6.04674691059054,1.599525394918,-3.24718220101557,0.405926050383475,0.536382647338638,-0.53298584240212,2.17517312546193,-0.29000700757959,0.638742521491518,-0.500618760849959,-0.513965380788204,-0.574053841055552,0.474322722866979,-0.00286869299666755,0.118242208346926,-0.193677717839567,0.361275463544126,-0.262044223233256,-0.192920167691444,0.0768863667103118,-0.0556630326560535,-0.449279582790382,-0.511148742698066,-0.177147632215776,-0.196591606699326,0.0582236567491926,-0.170315905675028,-0.104769363476291,0.204908125620399,0.114169638827972,0.308353344161805,0.348563337997993,-0.178037759538396,0.0870165397191637,0.0513145592089825,-0.0123836915139263,0.32124056808358,0.0757902171095029,-0.0784150690894957,-0.178386349517712,1.31304127980917e-14,-1.55560729164956e-15,-3.92305477621858e-15,1.58680498393103e-15,-9.63196220306827e-16,7.27314971188817e-16,-4.32033255477401e-15,1.88280284030608e-16,1.73973916794577e-15,-2.14262080670422e-17,7.59556154966508e-16,-7.14259499005615e-16,1.90241050475116e-16,7.26280637389859e-16,-3.59342232053679e-16,-1.44163452153483e-16,-4.02492634796262e-17,-4.99880463583697e-16,"Bat EF-E2","GU644660"
"GU644772",0.514392250661535,6.70478089394261,2.1626789806813,-2.7432503954566,-0.336204986571024,0.754767899985404,-0.679160857768847,2.46727862559993,-0.642331057848166,1.03001525124961,0.118514519006223,0.23744936619837,-0.63047866043509,-0.00730659238973742,-0.301662906835953,-0.21024385025087,0.756809671532218,-0.0818794866901615,-0.0555831169383715,-0.586898052209,0.446929040285868,0.0950122612363803,0.584687183137369,0.897631527416186,0.401053410812115,-0.511282525448095,0.423442317021429,0.427647767655452,-0.117267401921672,0.335787670793033,-0.306490045122636,-0.683537967691535,0.202411766544124,-0.290269986776388,-0.40280551637414,-0.262172539586013,0.159212691607791,0.0584413482461728,0.175634762394414,0.111503520131883,-0.389644399490528,1.32048754376418e-14,-3.86324957752406e-15,-5.09132708226098e-16,-9.33290996062362e-16,1.07384838549326e-15,3.39293196348392e-17,-4.30724450818603e-15,9.12309226610959e-16,2.71603869987376e-15,-1.45598340717918e-15,9.86531410816716e-16,-9.82879135039967e-16,4.57034955227382e-16,1.2418865771973e-16,-8.39779830960698e-16,1.18962542666716e-16,2.90980739714092e-16,-7.81892743953047e-16,"Bat EF-E2","GU644661"
"GU644773",0.317206513775886,6.75957599734717,1.72114127038159,-3.06530624884898,0.377153286210455,0.505549391645904,-0.333084042910071,2.47953874211233,-0.555846250794803,0.528792892602916,0.178179459295831,-0.299333836270159,-0.381687538035395,0.295682343927201,0.589741476107487,-0.0642048852837446,-0.719158375325254,-0.0278386264398961,0.00796953225935194,0.205161445118085,-0.0337290759278207,0.157604546937144,-0.0088353201092751,-0.0217834511570219,0.0702763228882487,0.148143085944627,-0.0244360374325537,0.263645152101957,0.249749563087966,-0.0249024002429505,0.0660527166087908,-0.00173477440071531,-0.0840674138669106,0.0405151840979812,0.0418829771560536,-0.0469508573023416,0.294441065663769,0.00893235695800239,0.0563940361125202,-0.157002982727099,0.145985058513497,1.31515982413761e-14,-1.54450177928036e-15,-2.12960017373081e-16,-2.07980467136964e-15,-1.18376645084548e-16,-3.35244713896675e-16,-4.79687303465739e-15,2.99329181816033e-16,1.10553086154553e-15,-3.52456662259981e-16,4.82235209428354e-16,-8.36431875573569e-17,5.49311675029485e-16,4.66865470303221e-16,-4.18662312137413e-16,-1.81403344608695e-16,2.88902227133274e-16,-2.12974527535445e-16,"Bat EF-E2","GU644662"
"GU644774",0.103047311412994,6.71371918970695,2.00206606017682,-3.02365697809252,0.536809103569492,0.50762369172143,-0.226629620421688,1.88890277291393,-1.56261239697416,0.738479200772267,-0.309117046823343,0.300240563755913,-0.663409917287012,0.0937596678481401,0.822403285765912,-0.103481827568276,-0.141086967407587,-0.0329274718473617,0.126090303577396,-0.225791417737344,0.212333614037601,0.22945267278304,-0.0732657960914095,-0.209666011616089,-0.487624079458425,-0.026644310147388,-0.106021432332121,0.1196982161947,-0.00832119494614377,0.00816807808010937,-0.305200696482617,-0.354915627328588,0.13855664101663,0.139958620795205,-0.164128211824587,0.116456293917057,-0.0907084621660746,0.119031320556411,-0.427681308268153,-0.173121393340544,-0.240452324483588,1.27973458907041e-14,-1.73601853315115e-15,-2.36874254174336e-15,-2.07693099733199e-15,3.60045018558144e-17,-2.71885750973824e-16,-4.1642074419361e-15,7.15636220727558e-16,1.24013880686445e-15,-7.15315598457765e-16,3.84855884155518e-16,-1.03636835461779e-16,2.02210904110662e-15,3.48110919626915e-16,-7.63315961521778e-16,-8.34481304942951e-17,6.38341450789822e-17,-9.35296056053875e-16,"Bat EF-E2","GU644663"
"GU644775",-0.129607596979197,6.30061377425292,1.69362307665744,-3.29105349269522,0.155328058326805,0.368871146240097,-0.265000893257637,2.11660937077633,-0.443660295004759,0.946182795724488,-0.182418079675417,-0.395016170160105,-0.435974724221723,0.43781576549986,-0.105860889457754,0.807268148330753,-0.642956727324335,0.887730062809329,0.514449891328151,-0.188819667672768,-0.181064768705505,-0.00655367227812182,-0.0884574543907128,-0.543288275672638,-0.333501910843326,-0.652711995183983,0.429858565844691,-0.226951344051779,-0.180829601524141,0.210724188033456,0.17800011969849,-0.125303318559955,0.177076182691046,-0.13937546446926,-0.183001473110888,-0.135533283947774,0.249756771073444,-0.277359306471455,0.0432335533624925,-0.247192460568658,0.0681806246512495,1.49067696374919e-14,-5.2865099387129e-16,1.29259263663246e-16,-8.55685670244318e-16,-2.97062405531733e-16,-1.60415338052401e-15,-4.88932185489441e-15,-6.00874527879401e-18,1.90627262163954e-15,-9.09604627767167e-16,2.59955793885188e-16,-7.14259499005615e-16,4.40041231015777e-16,4.90358244657013e-16,-5.25875685747452e-16,-2.88145500659558e-16,2.37306492676663e-16,-5.83147190430584e-16,"Bat EF-E2","GU644664"
"GU644776",0.196373562136098,6.84083341469163,1.74796555231352,-3.01985872804435,0.762549004442261,0.605960699342892,-0.54012725098944,2.40339334283554,-0.982347278980645,0.90153649014921,-0.396635832835551,-0.294098909940078,-0.294611486654854,0.184666152241229,0.196723554221937,-0.0113772584475653,-0.341294687110666,0.242231691761456,0.296559528474756,0.181913725545203,0.161661833591807,0.290758957091548,-0.0721170813120926,0.738498991453965,-0.160986959191376,0.284887788780665,-0.351703141736331,-0.261268222582146,-0.381212435859187,0.388401423978747,-0.16045247559082,-0.235400512507522,0.146214598017357,-0.0296477448384781,0.119962414600354,0.103226342950904,0.0245804739158447,-0.16588350777014,-0.0956177973250605,-0.0663431311253007,-0.145174587001418,1.23532566808541e-14,-4.40055379225152e-15,-2.59078714666839e-15,-1.63284178748193e-15,-1.40728543015689e-15,-6.04952658361371e-16,-5.02809973297255e-15,7.72579815680927e-17,1.85076147040829e-15,-5.48782144763992e-16,1.12037863796968e-15,-4.92214894080584e-16,-1.98337008143688e-16,2.82191427539797e-16,-7.47920290672483e-16,2.58292394273136e-16,1.26284190214147e-16,-8.32947370971244e-16,"Bat EF-E2","GU644665"
"GU644777",0.30165216299488,6.84384692674926,1.79179611266293,-2.93702796012948,0.163648997777134,0.284188070347647,-0.428269046072704,2.34675170209514,-0.89103027643547,0.640867541331235,-0.342639956401391,-0.78306915608591,-0.312301367560347,0.102523403836184,0.544773381047144,-0.18666230992189,-0.0924005987671345,0.224675402649507,0.0691674204170203,0.414969369472102,0.0127825010078687,-0.0352263222444152,0.422193847079719,-0.299552134100821,0.154809264407195,0.0511065691448865,0.173181713809383,-0.172061942871942,-0.0470737929939896,-0.054511292410282,0.0364147654652033,-0.114709131379844,0.118845765168041,0.0362463311156012,0.00941562524854478,0.203357738420562,0.0590927186291921,-0.0997068757354026,-0.0233452692422146,0.0670949618394994,-0.0165515616595945,1.35745020079417e-14,-1.80540747219022e-15,-9.25452609730653e-16,-2.02141984610073e-15,-2.97062405531733e-16,3.9424806380127e-16,-4.69156337863305e-15,6.32369493880671e-16,9.62583050708161e-16,-4.93270993532734e-16,2.59955793885188e-16,-1.59147986693037e-16,6.89841411556437e-16,6.15258334927344e-16,-5.25875685747452e-16,-5.38557407533877e-18,7.07730389828894e-17,-5.55391614814955e-16,"Bat EF-E2","GU644666"
"GU644778",0.551102485019577,6.39265709670702,2.25100958675515,-2.67359632114544,0.618887310388834,0.754493573889105,-0.576727326474087,2.6230973421966,-1.06783898175274,0.829539333146867,-0.558999276668004,-0.628757885227271,-0.225924579574087,0.83254215388113,0.155151281815884,-0.25628493449221,-0.0420910335576481,-0.0898524164304254,0.0661811873520443,0.635595916779466,-0.141427616717133,-0.312838501497285,0.268380704125409,-0.0830156012077757,-0.132197271166911,-0.136120316976031,-0.296378883599828,0.470454057069953,-0.19873443473325,0.0510549631282853,-0.066663954755976,0.265684385301605,0.196533580298286,0.0202194067989429,-0.0590337435767557,-0.075933071310734,0.0450531814344108,-0.235889856656331,0.374394667285432,0.122791210974331,0.0457202971869868,1.17356951234063e-14,-2.90348743248354e-15,-1.2585195171182e-15,-2.57653135841331e-15,-7.41151615381795e-16,1.72203458876239e-16,-4.61263346047611e-15,5.94205577409181e-16,1.17421931477733e-15,-4.19545245803719e-16,6.9363666287939e-16,-1.73025774500851e-16,1.49475310440968e-15,5.41532587198329e-16,-4.23310160230324e-16,5.18603006318959e-17,5.1673820582873e-19,-3.65222553760997e-16,"Bat EF-E2","GU644667"
"GU644779",0.408554637605823,6.82745289253316,1.01598969283764,-2.62367989143808,0.732192312501433,0.111810779680316,0.0733592076450914,2.35491958967936,-0.956296367744873,0.636362341612626,-0.0327328095855341,-0.596627374428343,-0.592443056217361,1.21039078546754,0.622348046558962,-0.462278629512224,-0.191805295913467,-0.0653809765268699,0.379970017876874,0.155440007121503,-0.0303188785144323,0.115398941726502,-0.0839762766120584,0.204287340317158,-0.241214197653944,0.697047817744604,0.190387770592262,0.126032354602248,0.254844646725211,0.267903799765872,0.392480252915738,-0.0306244960397487,-0.0132611767857225,-0.016951599461143,-0.00218204183833681,0.0961621321305157,0.0180262346867904,-0.0401239203419011,0.102174619699594,0.011121390220308,0.0568503815970411,1.22652194644483e-14,-3.4377822630844e-15,-2.58384825276448e-15,-1.96590869486947e-15,2.58049106780846e-16,-6.04952658361371e-16,-6.01862683775531e-15,3.65222078580243e-16,1.17768876172928e-15,-3.82248691070218e-16,6.06900489080549e-16,-2.28536925732109e-16,4.12285655400148e-16,5.64951354124016e-16,-4.50415214542461e-16,1.00432557959246e-16,4.1251356375032e-16,-4.48922961476878e-16,"Bat EF-E2","GU644668"
"GU644780",0.164408535868107,6.59260006265646,2.36803814502793,-2.7440516574645,0.882695479909523,0.542950946734697,-0.475752480204478,2.39696693644252,-0.81503505137119,0.511201398894886,-0.0382616144478764,-1.02036935878001,-0.266919537897604,0.193625439550292,0.396067006006476,-0.261227091784751,-0.331072000818654,-0.188826401149022,-0.350220253257028,-0.251272410909424,0.549640757221713,0.196655083988021,0.0918931461255061,0.00612813207068487,-0.227079283979534,-0.0107051817641385,0.186591593363179,0.0137176379947734,0.226406879487494,0.115185266681228,0.00280691099240059,0.250441490612564,0.0709716971594689,-0.0601362331232972,0.0160550026735783,0.40357691957623,0.180632627319417,-0.110229700963695,0.119109724306639,0.00654324052496211,-0.124318483596151,1.25753012857791e-14,-1.88867419903711e-15,-1.39729739519634e-15,-1.35528603132564e-15,-9.63196220306827e-16,1.2824264835014e-15,-4.26482140354276e-15,-5.05609106360114e-16,5.18493840858098e-16,-1.04838250584531e-15,6.48533852503993e-16,-1.59147986693037e-16,1.05066389455961e-15,6.15258334927344e-16,-4.70364534516194e-16,-1.44163452153483e-16,2.92817643907921e-16,-4.99880463583697e-16,"Bat EF-E2","GU644669"
"GU644781",0.43630892723441,6.59093014161416,1.86542943883391,-2.76551369059962,0.306238580652029,0.387526023243739,-0.282149707853021,2.63532568767069,-0.724611830981881,0.820843669485643,-0.37479648520685,-0.187391858300896,-0.216478760534,0.766126019891105,0.280875023399973,-0.225346161962744,-0.106843035392156,0.12320276463746,-0.22365161687277,-0.123790978895075,0.0464211861928615,-0.15732834706791,0.275935209387234,0.502127059065493,-0.153507066074887,0.127484228976427,0.158405489872397,0.281940794443334,-0.0516852823149379,-0.0288574854789374,0.513108148435926,-0.00342301010843242,0.477252409966034,0.29121215402056,0.18851385758136,0.089655139460351,-0.134281022279893,0.200849031614512,-0.055610699989526,0.100090554753106,-0.0126941047653765,1.40185912177918e-14,-3.33196413104981e-15,-3.00712078090282e-15,-5.22618762856771e-16,-6.3012931291928e-16,6.16292668726301e-16,-5.34034995864838e-15,8.54414098805702e-16,9.07071899476903e-16,-5.7653772037962e-16,1.20364536481657e-15,-2.21306058224958e-15,-2.53848159374946e-16,2.82191427539797e-16,-3.03831080822421e-16,1.05636728387177e-16,1.52618877516316e-17,-4.44369312352439e-16,"Bat EF-E2","GU644670"
"GU644782",-0.267363683615455,6.2665400761524,1.614208128835,-3.02105797946759,0.249789753553188,0.629343819144012,0.0694868810192717,2.69645278874892,-0.595711964859888,0.674996425528973,-0.391112130935146,-0.721966157597373,0.0335135458106923,0.240705267055989,0.235134236958777,-0.554987327301051,-0.219118098499156,0.255835929774966,-0.391597899429777,0.137860817580902,-0.243733543491101,-0.202822867319225,-0.337815779946658,-0.355699180567643,0.294131791631079,0.120790279782307,0.439281622321603,0.448458113373626,0.217942228787855,-0.102437939848819,0.290929943460938,0.624957628751918,0.330321276407534,-0.0696506663015791,-0.0651480293914918,0.142722678370328,-0.2131145212184,0.0481854804637851,0.161862546891582,-0.0946401837094917,0.246636946725206,1.25753012857791e-14,-1.19478480864638e-15,-2.75732060036216e-15,-4.67107611625513e-16,-1.86040103069217e-16,1.06038187857636e-15,-4.45564098590021e-15,3.54813737724382e-16,5.74004992089356e-16,-7.69373592983e-17,9.12211820852467e-16,-3.81192591618068e-16,1.49475310440968e-15,6.15258334927344e-16,1.40258129027642e-16,-7.4774513114411e-17,1.26284190214147e-16,8.29866243445104e-17,"Bat EF-E2","GU644671"
"GU644783",-0.267363683615455,6.2665400761524,1.614208128835,-3.02105797946759,0.249789753553188,0.629343819144012,0.0694868810192717,2.69645278874892,-0.595711964859888,0.674996425528973,-0.391112130935146,-0.721966157597373,0.0335135458106923,0.240705267055989,0.235134236958777,-0.554987327301051,-0.219118098499156,0.255835929774966,-0.391597899429777,0.137860817580902,-0.243733543491101,-0.202822867319225,-0.337815779946658,-0.355699180567643,0.294131791631079,0.120790279782307,0.439281622321603,0.448458113373626,0.217942228787855,-0.102437939848819,0.290929943460938,0.624957628751918,0.330321276407534,-0.0696506663015791,-0.0651480293914918,0.142722678370328,-0.2131145212184,0.0481854804637851,0.161862546891582,-0.0946401837094917,0.246636946725206,1.25753012857791e-14,-1.19478480864638e-15,-2.75732060036216e-15,-4.67107611625513e-16,-1.86040103069217e-16,1.06038187857636e-15,-4.45564098590021e-15,3.54813737724382e-16,5.74004992089356e-16,-7.69373592983e-17,9.12211820852467e-16,-3.81192591618068e-16,1.49475310440968e-15,6.15258334927344e-16,1.40258129027642e-16,-7.4774513114411e-17,1.26284190214147e-16,8.29866243445104e-17,"Bat EF-E2","GU644676"
"GU644784",-0.0223656014570076,6.51998578819572,1.96715005264146,-2.8895630534899,1.04455147785566,0.312422802886362,-0.184388892363028,2.62232429146831,-0.938794960223222,0.69267544147889,-0.16210095685206,-0.426017401157983,-0.323374737088538,0.31962413954882,0.0301227070195187,-0.633528187821084,-0.3631913420297,0.638809020256823,0.229566822663716,0.14386493261198,-0.211930502475071,0.384994222342198,0.0480553401926873,-0.343286447312354,0.531749297877482,-0.213719082039113,0.351789725308905,0.329643034890823,0.268171565272335,-0.144001217724783,-0.0275774023074697,0.11882093543452,0.176697190881791,-0.23756808654348,-0.139512731570177,-0.0486094183413272,0.0837254644721216,-0.0405894842909155,0.0361499146265924,0.17949779750149,0.204255757065942,1.22073016172162e-14,-2.62616878501524e-15,-9.99553230198882e-16,-1.9131852706294e-15,1.51742487321371e-16,5.40370014734263e-16,-5.10913363069937e-15,1.01853698060257e-15,1.55724250220788e-15,-3.84777940654498e-16,1.10827428252247e-15,-6.31776644490669e-17,1.18807769468277e-15,7.02211449660466e-16,-3.81743379496659e-16,-1.06371586169996e-16,4.28674225574657e-16,-1.55877860156763e-16,"Bat EF-E2","GU644677"
"GU644785",-0.232961129817555,6.63596486745269,1.36074421844501,-2.65317436525025,0.444012817698604,0.541759299014011,0.158536471402144,2.73702564384224,-0.568007284902209,0.113640721176641,-0.388593604753609,-0.560552834317576,-0.275190246054998,0.388429147091137,0.711128957916881,-0.226654522871486,-0.337889002149055,0.232236645163106,-0.0546398777268119,0.00585349143751878,-0.0483791926510557,-0.191267225912416,0.253736775126462,-0.0365231515532662,-0.93786911397156,-0.104065745968723,-0.136675867784394,-0.150360594727197,-0.205265771635501,0.254553106164936,0.0776513954954054,0.206395825551371,0.126606203094465,0.366195146296797,-0.308187848676867,-0.295160759752264,0.0995635192897762,0.018131023354219,0.335019226321907,0.302828660358096,-0.122939694280117,1.3857695615395e-14,-1.33876685715246e-15,-1.20300836588694e-15,-1.02221912393809e-15,4.80093711705877e-16,1.72203458876239e-16,-5.48259728367848e-15,1.45809786844563e-15,1.42055004836604e-15,-6.91896831532078e-16,6.69350534215714e-16,4.2371910123517e-16,9.39641592097097e-16,2.14537211976701e-16,-2.0516868312624e-16,1.71556220474296e-16,2.66796791768269e-16,-2.35118293062737e-16,"Bat EF-E2","GU644684"
"GU644786",0.150189154952233,6.42522569264626,1.3920420206142,-2.99983334628269,0.561784555836381,1.23856520219676,-0.329021975583112,2.24995753568143,-0.461056343329261,0.708585731163873,-0.0238252293418686,-0.483606584501749,0.125508022890687,0.241580764208094,0.143910855188558,-0.543279524372529,0.0844978267748574,0.00603602654837176,-0.504087109322977,0.145331272850301,-0.293947090575506,-0.00796216974497394,-0.0258852686523111,-0.608791908262533,-0.175334439034967,0.154385416921145,0.0425693100549899,0.0889817203797218,-0.0116690745746043,0.152725546046797,0.311462787926702,-0.139584917828863,-0.0874162023260677,0.124042378691034,0.224381696516421,0.161563529116376,-0.144738206965085,-0.0617051083289039,0.121991920826092,-0.0430667990911248,-0.127006921384991,1.33524574030167e-14,-5.42528781679105e-16,-2.7018094491309e-15,1.99026203149581e-16,1.4702680431833e-16,1.2824264835014e-15,-4.54237715969905e-15,1.88280284030608e-16,7.44046310080356e-17,-3.82248691070218e-16,6.56667645757853e-17,-6.032371965431e-16,7.17596987172066e-16,4.34847093425756e-16,-3.03831080822421e-16,-6.43661722585502e-17,-6.80048390952551e-17,-4.44369312352439e-16,"Bat EF-E2","GU644689"
"GU644787",1.40322021573554,6.43662560007909,0.992983296869473,-2.79266333049049,1.19181861544412,0.42796349196427,0.393164107165271,2.70888105796275,0.110847696489578,0.162251040802749,-0.340321651611928,-0.863278838480837,0.0827999021788182,-0.600525836459197,-0.150318943493047,0.356085157629006,-0.759801741773183,0.555150272194156,0.0106584887931346,-0.0880878108115925,-0.320115871781799,-0.978302010482492,-0.485656118549163,0.0878209294454353,0.192333351202854,0.110329130636647,0.016620111633406,-0.464404628640442,-0.136428805822294,-0.0252559015218036,-0.0450506369651807,-0.237673564605112,-0.278718270296278,0.438825413071383,0.066007212112475,-0.457166990613675,0.215050584799905,0.17623094369027,-0.184565176394414,-0.0406130880936813,0.00125040301985451,1.36425899043738e-14,-1.99275760759572e-15,-1.8344477111425e-15,1.364760379006e-15,-5.19107010456764e-16,-3.8290805343634e-16,-4.79608046806065e-15,2.0909696574233e-16,1.76402529660945e-15,5.36287389459501e-16,4.83195298160172e-17,-3.53437016002439e-16,-1.75264924261891e-15,3.06477556203472e-16,-4.30899575437722e-16,-2.15287114668532e-16,1.21947381524205e-16,-2.17987898737466e-16,"Bat EF-E2","GU644690"
"GU644788",0.0813664477199957,6.30668932016946,1.40221748670161,-3.1643726956826,0.340637430891704,0.465254023628429,-0.0772705839329992,2.58472238987355,-0.538786298581498,0.738582577684095,-0.291676220436363,-0.559225596366603,-0.20470179007804,0.0851859321248695,0.472617726135602,-0.458300305912037,-0.228716782493421,0.210295084016854,-0.25246452621195,-0.146139766490643,-0.0377908119265517,-0.0553941487090917,-0.387822766216077,-0.0557022662555912,0.162791360982306,0.2582085258834,0.171992645319363,0.322785499650252,0.224513390374147,-0.245812508622007,0.0849517578615816,0.255107179867109,0.103630850880631,-0.0330413924154593,0.0401080402303751,-0.0911296497842856,0.122252787066121,0.122324082361782,0.181672596727636,-0.10789568894762,0.344191200212827,1.25323668797487e-14,-1.09764029399168e-15,-1.80669213552687e-15,-6.89152216550544e-16,2.58049106780846e-16,3.9424806380127e-16,-4.75791655158916e-15,1.81341390126701e-16,9.03602452524949e-16,-1.57602000931222e-16,1.04752025197866e-15,-2.42414713539924e-16,1.18944177263776e-15,6.04849994071483e-16,-1.20384073237874e-16,-1.21612046965785e-16,2.46847471794535e-16,-5.83933389475994e-17,"Bat EF-E2","GU644695"
"JQ685905",0.306416385484104,6.4492486492302,1.75410362103443,-3.1940314506505,0.50660729770018,0.635610820013109,-0.153023248655051,2.53876176312138,-0.502290980449102,0.804012693180541,-0.332891952794974,-0.452575436103926,-0.123682201096208,0.232056654329031,0.412658302492726,-0.348879936646527,-0.0226330339678252,0.126913313761789,-0.21706080412673,-0.0601270323410897,-0.106616169216867,-0.101199853148363,-0.19813681282979,-0.184343152246651,-0.1297713310866,0.132063263702848,0.0573180024934324,0.0909494317841468,-0.0683593839093968,0.0475435125700904,-0.00133277076329992,0.0475703013692011,0.127124680812657,-0.0108256109257522,-0.0132751216192981,0.0213764169433159,-0.177047673613014,0.02349827893098,0.0602568351363209,-0.0155430094199073,0.0221713270027247,1.24642789833166e-14,-1.86091862342148e-15,-2.86834290282468e-15,-5.22618762856771e-16,2.58049106780846e-16,6.16292668726301e-16,-4.58054107617054e-15,3.54813737724382e-16,9.07071899476903e-16,-1.04692934913929e-16,6.20778276888364e-16,-3.81192591618068e-16,1.05066389455961e-15,5.04236032464828e-16,-3.59342232053679e-16,8.49221373247569e-18,1.52618877516316e-17,-4.99880463583697e-16,"Bat EF-E2","JQ685925"
