"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","clade"
"GU644760",2.56316423660098,-4.61412779607511,-2.19384480454728,-2.41305036298342,-1.26783496202766,0.918715559196558,2.20219980488012,-0.204318443193311,-0.182661521837309,-0.387189923724539,0.0858396807563516,-0.971443285705693,0.262042321332445,-0.237719782294984,-0.247223075121593,0.198061010949076,0.922734980802734,0.163641993763556,-0.0964452951311559,0.159771792536027,0.145290495684361,-0.15826468334623,-0.0273803421264801,0.237487209763515,-0.137175836536818,0.292315763702984,-0.221626998304463,-0.105599800773913,-0.157465083029639,0.0368551755531822,0.304266531807971,-0.020623653475588,0.0131373030905944,0.0573961264326887,-0.00610329313625646,0.163141717745756,0.0160474176229123,0.0732144702036807,-0.205603277684018,0.0396157132000804,-0.00127902033589819,-0.000277727996982068,8.47341000369884e-06,0.000153496100180939,0.000210255131975281,-0.000639017176740635,-0.00101304980082412,1.03678306635318e-05,1.12344563795802e-14,1.85854833571001e-15,1.40468573587639e-16,3.6414671797732e-16,-5.34109575280259e-17,-2.96468817951569e-16,-1.93796280649711e-16,-1.97189620035927e-16,-4.99057024576754e-16,"Bats TB1"
"GU644761",2.31319045750133,-4.8435966033818,-1.94682159371675,-2.99466518174312,-1.194034745025,1.00559875646567,2.56283598760304,0.178719998939245,-0.0209919897159153,-0.0423406848825273,-0.197459792776382,-0.542400341162472,0.0504129678766379,-0.0353624142714253,-0.227617868788781,-0.617128414980681,0.347563493930792,0.205107425425793,0.187522969415441,0.00666372161134551,-0.0206823313103414,-0.117439753072607,-0.314948243508473,0.0125355150180502,-0.224411694999922,-0.0938964115733931,0.292457956742092,0.117452616290655,0.0375465509768344,0.190360943584205,0.489841337288813,0.000242744481185883,-0.109971969130408,-0.0265485855484071,-0.141083526752011,0.0330210134527913,0.0928520028553914,-0.208241888706408,-0.186833668146625,0.00121565998714516,-0.00147004882010043,-8.22596106917849e-05,-7.95205604025189e-05,-0.000201368571790325,0.000212882307773145,-0.000572775614359443,0.000154859879852634,1.26093292861083e-06,1.13326066274422e-14,1.55098449758308e-15,8.61693260624354e-17,3.04717029565071e-16,1.58500941095113e-16,-1.61141639969351e-16,-1.13906704091476e-16,-1.76063591857762e-16,-4.42961145267583e-16,"Bats TB1"
"GU644762",2.3695209595538,-5.18059799138846,-1.96905309838052,-2.85235889455262,-1.33869504510577,0.49634380623517,2.44050924525048,-0.18009614013312,-0.14029366789433,-0.106226691595809,-0.569707010225439,-0.535768644253065,0.204118147500464,0.478922749554611,-0.346129114411373,0.0693676476724946,0.135596407423131,0.0162962979843412,-0.501284961635072,-0.726227091805424,-0.426836855104298,0.32504957139137,0.186177166499556,-0.482971754839023,0.44904915080427,0.11398447255854,0.0501702621850408,0.0789393156254645,-0.131595537814857,-0.176283647040071,0.312281682727335,-0.198540431129647,-0.14817550378937,-0.150135804066856,-0.179399428873228,-0.0920151276935752,-0.171873184593254,0.0743682019362494,0.00812713742883656,0.130766209404937,-0.00142195027059756,0.000328265524727594,-0.000144499132366893,5.85208392356846e-05,-0.000169905316726663,0.000593707322409626,0.000190207431197567,-0.000165383226312128,1.13794441612936e-14,2.03497234738061e-15,3.42908400507003e-16,3.94922650315865e-16,1.03857151601843e-16,-7.93927961639439e-17,-4.18296464016781e-16,9.80227173465732e-17,-3.38010374970986e-16,"Bats TB1"
"GU644763",2.90579460349944,-4.10628510185027,-1.96662667223764,-2.39144202920183,-1.40472216687909,0.514619324077427,2.39010706442449,-0.60068049345504,-0.208898385348413,0.0411754156849408,-0.0159649047918129,-0.723866552624714,-0.30372229733836,0.0990381995588041,-0.472414667969915,0.46236774970617,0.658547526719701,0.044334738785702,-0.224599747690764,0.0628899359915777,0.0682474319656916,-0.277814600536067,-0.227373849595934,0.104110782180303,-0.299671847693189,0.203855686550059,0.00558537986176981,0.0179427940913615,-0.0609245210544414,0.369287581869445,0.243348733379095,-0.257020268739691,0.174830654664878,-0.114342088578241,-0.0709194417088318,0.321301835170853,0.182483266881206,0.286280604705935,-0.00700185400379671,0.120130295059758,-0.00101496767677966,-0.00216940789899294,0.000349006627850471,0.00044442252906816,0.000915382085461766,-0.000696580325417078,-0.000931051787614934,3.98456110048026e-05,1.12899675308114e-14,1.37282576243651e-15,-2.48109485031167e-16,5.30680171671093e-16,-2.5655381912397e-17,-7.44242130265382e-17,-8.27739781871954e-17,-2.52700771267185e-16,-4.43545873345496e-16,"Bats TB1"
"GU644764",2.92386485546015,-5.6548741207259,-2.00542663943233,-2.61019228057308,-1.56576147685887,0.720913208118094,3.50351351006575,-0.942902521860373,-0.760939023347795,0.628189772685868,0.23254976027427,0.150443499919549,0.832974344210166,0.385326227851957,-0.319215051497857,1.05045307563311,-0.985234216834785,0.628568418688351,0.553627895290049,-0.694414776372693,0.0872416333357948,1.01601925365378,-0.40194842710389,-0.417880145341757,1.12603232416533,0.345753031828441,-0.0173109366503556,0.0544109768636996,0.154622551247051,-1.00275673272878,0.289673959715016,-0.311699302888107,0.196453107165442,0.35922958591814,-0.136973357443702,0.241163903725117,0.0828924149978327,0.304186704281505,0.277396256597487,0.149944505849379,0.005252136665599,-0.00159961042437505,5.19699664075404e-05,0.00137336879077536,0.000824582570311075,-0.000402974699098675,0.000403138473300891,0.000113711087813801,1.10681792098461e-14,1.84389928056247e-15,4.13755561317474e-16,4.95618494882806e-16,-1.49545004221752e-16,2.42172788789876e-18,-1.91236980946959e-16,2.06347426563368e-16,1.67685786812116e-17,"Bats TB1"
"GU644765",2.56607748703788,-5.16874263547284,-2.14648868603132,-3.00941871456672,-1.48301186126793,0.491759683079447,2.30568291721375,0.00298394306436843,0.0794105105455255,0.00832482636289058,-0.0747881102427653,-0.740242053619516,0.18036296542883,-0.135655605701404,-0.1324322979516,-0.0311062591615319,0.312770587971702,-0.362307879431083,-0.284018186555178,-0.321843447689058,0.433708640744272,0.405326288869462,0.481357353678776,-0.244745197545181,0.532682161769034,0.407300279000992,-0.333120206303466,0.0632198774281513,0.0123015400327784,-0.557067373420647,0.217486143677025,-0.135045976855213,-0.18887401315382,-0.155128128307157,0.0158758798848811,-0.0412371569231302,-0.121182969892091,0.18576879271515,0.0309483367918481,0.0353199986301735,-0.00109061962814161,9.38478909416807e-05,0.000200449251552207,0.000120631838574731,-0.000471900516847582,0.000597215189984693,6.1111591517884e-05,-6.09008307168674e-05,1.12927079874948e-14,2.23186346190398e-15,7.31486459125808e-16,1.65939151486926e-16,-7.04825577338258e-17,-2.70862899824884e-16,-3.29337675764346e-16,2.57617277136439e-16,-3.78776376656441e-16,"Bats TB1"
"GU644766",2.82336033130189,-4.96492226984357,-1.6349149026052,-2.63739468587891,-1.1915262533653,0.987680621665766,2.30914140577786,0.159314519538071,-0.0259116982305718,-0.186510261994924,0.281992047620206,-0.877986653159822,0.044187701487327,0.0743299631526902,-0.441122045312704,0.165148425123115,0.467321006463966,0.385432244866745,-0.0917095835783286,0.238527901959403,0.33221979591107,0.0580496597019806,0.336533411160073,0.202547363112405,0.126664288507108,-0.28620014572681,0.0558507329090513,-0.494301128359362,0.349882882877698,-0.0600568989363216,-0.115773869333087,-0.296194245036552,0.0652409281001115,0.0166378448152815,-0.0943691421439808,-0.00666163085225528,-0.192908899106269,0.199551180725481,0.0395158637387393,0.0356267782557305,-0.00105112396321174,-3.52426920254644e-05,0.000523181040401343,-3.6308683052786e-05,-0.000311942431297611,0.000769546831647476,0.000254692118130109,8.1984965339668e-05,1.12146454310758e-14,1.27342874142679e-15,2.11069416332765e-16,3.46350392988514e-16,-7.7421451637733e-17,-5.01193375068352e-17,-2.88440162896021e-18,-3.70352621167165e-16,-3.31938842805067e-16,"Bats TB1"
"GU644767",2.54200765820659,-5.01026481130058,-1.41417842426856,-2.84622017686487,-1.23024136965039,0.534717074907682,2.53838973588909,-0.108912045196565,0.214926006363827,-0.396502970460997,-0.0507850388427998,-0.109242840457865,0.404092906906764,0.189815341893202,-0.0188891449678437,-0.481630193925563,0.469073152272416,-0.35694342836397,-0.116410058937621,0.1020373820301,0.0491385801017803,0.73030192839085,0.424348772440292,0.090722601220008,-0.23509106956927,-0.295993917342684,0.209426945261549,-0.260266491099214,-0.533143122195055,0.142669833762885,-0.297809829050227,-0.0436655425673573,0.066243226087746,0.0735240886714744,-0.118377211830165,0.0126540825945982,-0.0855765707530959,0.0517988341818388,-0.370621479016835,-0.166695223983012,-0.00181662702980589,0.00196396847230057,0.000478993841191284,0.000137112345252481,-0.000498607923162645,-0.000506394676723567,-0.000809935378818627,-2.59346547625861e-05,1.08233269157737e-14,1.41359176412196e-15,2.93124239473598e-16,4.49575983975875e-17,-2.6851666854915e-16,-1.86747558096036e-16,-8.9387611439357e-17,2.85063506285625e-16,1.02892021587198e-16,"Bats TB1"
"GU644768",2.95531195411415,-5.08552516334206,-1.71707048343727,-3.12861281235021,-1.22964964783771,0.868977774307976,2.49875243861642,0.200084096452031,0.119736376549928,-0.224590074704002,0.0667407319735958,-0.52235521915163,0.329553294350151,0.0899896303325837,-0.442549442669358,-0.297416477392175,0.103441467031072,-0.134112112703128,-0.162133863553763,-0.00974061286391618,0.306110576695864,0.18023217006689,0.221938620871248,0.110032521961039,0.0615669817602109,-0.0151291057230205,0.150074054442029,0.0294916384707207,0.13580084683779,-0.210167071161558,-0.132314307089742,-0.140538387811376,-0.00554447565449721,0.0214495363284551,-0.0807118827795412,-0.0825001729919808,-0.0926696132797037,0.127380683165556,0.0737680615694306,0.00799385595733285,-0.001034695321752,0.000180991543437514,0.000449549169123143,3.21946380260556e-05,-0.000399857610220093,0.000894741173859314,6.1701710836517e-05,3.14108276925406e-05,1.11591342798445e-14,1.55098449758308e-15,1.0004711387025e-16,3.46350392988514e-16,-1.32932602868991e-16,-1.61141639969351e-16,-1.69417855322734e-16,-3.72857137796177e-17,-2.76427691573809e-16,"Bats TB1"
"GU644769",2.02657946651122,-4.66726556172287,-2.30363457156906,-3.21837458756158,-1.33793379077511,0.54505414582787,1.77711256951037,-0.312811169882997,1.30520932284276,-0.736840664059578,-0.367523870079898,-1.16459109055823,0.325654688934771,0.345523014766176,-0.877723576913869,0.627513099824188,1.61389668987447,-0.56538995719815,-0.620411012658233,0.505179014733223,0.0433883284358601,-0.395518269161635,0.604879146218678,0.564968494404983,0.286222683513544,-0.447965338397958,0.588058452467328,0.321896510739344,0.061534116095101,0.529919652928094,-0.0158336831227185,0.22052790773989,0.234998957070087,-0.116729704500934,0.0921757846318166,0.337345475825859,-0.289857589721897,0.174658854596608,-0.113719044684685,0.100837901000227,0.00462624331028213,-0.000647468041253085,-0.000230094787120844,0.000851392624524021,-0.000579644230407824,-0.000975248466850354,-3.04138874946765e-05,0.000330259208110022,1.10579586505829e-14,1.48170361012206e-15,3.21348159705935e-16,-4.64686246574213e-18,-1.9437158071388e-16,-8.39561228813677e-18,7.11180558953638e-16,3.13372939209292e-16,-2.56858822103153e-16,"Bats TB1"
"GU644770",2.47900223411921,-4.86054763555556,-1.66123477253478,-3.24018728191547,-1.30157236739387,1.33901143739808,2.19916423084677,0.350952940724785,0.118046118450168,-0.214266362358263,0.19421405696389,-0.43944000688836,-0.039451245408179,-0.622819494580877,-0.103787320938413,-0.237177160617481,0.332403444171438,-0.236734838502924,0.50229252869166,0.0581099103721981,0.326025573983111,-0.0785609918455109,-0.130778823511393,0.251518909588373,-0.109907012209167,-0.0414533266194718,0.127321217635248,0.150825290259294,-0.113115296060864,0.106023821351829,0.12174978942467,0.00926696151719952,-0.0268077386438311,0.117504583713725,0.047059468554957,-0.00376272511406099,0.0886915045105505,-0.128112378442132,-0.124082096739379,0.0666451087187533,-0.00143593422956539,-0.000217216770954426,0.000275144013199721,-1.51929101689124e-05,-0.000220992673831681,-0.000424089057648,0.000241291791375211,0.000146989811514715,1.11591342798445e-14,1.39832883169712e-15,-1.09751885922658e-17,3.324726051807e-16,-7.7421451637733e-17,-1.61141639969351e-16,-1.13906704091476e-16,-3.70352621167165e-16,-2.20916540342551e-16,"Bats TB1"
"GU644771",2.63981564494897,-4.46821319174948,-1.44700164349314,-2.8489973223555,-1.32065449506426,1.20877795883536,2.25487659111328,0.459130039286696,-0.107709879949448,0.418804986700136,0.0823635959137438,-0.726397196512904,0.488361758961358,0.297109884334487,0.242705591679353,-0.0312072930253638,0.317345184209684,-0.136049159883196,-0.26021990339324,0.170462386694952,-0.146211903232324,-0.494448349156059,-0.311241343699732,0.179352092543036,0.178538806597152,-0.224787075014951,0.0414981713434113,0.0872169524544294,-0.226662467262105,0.0333565952282557,0.21318945343565,-0.0807505071332471,-0.0997798523269124,0.28540174067441,-0.0753356052229153,0.381755550620609,0.101430601494067,-0.1274491315081,0.056649464031062,0.173787384299193,-0.00130066772927853,5.32596281472059e-05,-4.57549121046815e-05,2.55725751992065e-05,-0.000327425029739723,-0.000811824227314052,-4.78012145110983e-05,-0.000117247144188629,1.11036231286133e-14,1.48159555854401e-15,4.4535962638992e-17,6.65539512568247e-16,-1.32932602868991e-16,-5.01193375068352e-17,-2.24929006553992e-16,-3.14841469935907e-16,-3.87449994036325e-16,"Bats TB1"
"GU644772",3.06951247630509,-5.41821461473739,-1.40657707847892,-3.04787208163823,-0.511763379685735,1.66938860164724,2.27158989557536,0.331233892705252,0.199917479869283,-0.0644125683706058,1.03526917277316,0.143827444213861,0.234215901528639,-0.132557192002846,-0.110261816864667,-0.341636842450553,-0.70650077802799,-0.196815178053789,0.761958758289276,0.0609659597008456,0.620553673261351,0.372528690355659,-0.144319232535383,-0.612237483898005,-0.452195095177889,-0.019344745250906,0.0880269658914889,-0.562580951664679,0.0985976923091044,-0.437276811768912,-0.0922879375968344,-0.09691695629268,0.157421516306942,0.620818689830097,-0.11898458218185,-0.020340429511956,-0.0593251195045076,-0.0585974889970813,0.331373705325095,-0.0577858791646255,-0.00135440850253915,-0.000472847265417427,0.000304216300456092,-0.000191391286370901,-0.000154371351176601,-4.63079920781927e-05,0.000283775012305393,1.68859755678164e-05,1.10927657020766e-14,1.06939075235859e-15,-1.74845766467287e-16,4.8822949447366e-16,-5.36546992832126e-16,-2.78061223239418e-16,-4.10065111793986e-16,-3.36771606859133e-17,1.13436073468841e-16,"Bats TB1"
"GU644773",2.70279406097851,-4.92022120197139,-1.84647031592778,-2.92626488898842,-1.13088122978078,1.01919365622677,2.43940053724002,0.027533451800554,0.12944343765068,-0.274528615302724,-0.156132225937652,-0.353326924443732,0.341119851916931,0.0820872725596015,-0.324486961038552,-0.259443184075013,0.207988705628794,-0.182460139517946,-0.108097756531358,-0.112301103542045,0.0725186155395233,0.139532414040991,0.256831653692885,0.0903620634264819,-0.25138684341971,-0.00553523032051004,0.266283341503276,0.00900504481464242,-0.298940154477181,0.162876696175001,0.0724283270100591,0.0199845287610015,-0.0574612199851878,0.11475720856797,0.0156851365273922,-0.0420148792082428,-0.128533614912424,0.0814098637835315,-0.116744538710301,0.00978562794616803,-0.00139086815874334,-0.000115412967353744,0.000347217084143006,5.1179770525003e-05,-9.50349171018357e-05,0.000901859131031575,-0.00103850944516165,-1.44942905932927e-05,1.11563938231612e-14,1.78829203493295e-15,-1.57903864280372e-16,3.22513354553877e-16,-2.26883305125707e-16,-1.86747558096036e-16,-2.00409913901873e-16,7.50775012933608e-18,-3.41197188262865e-16,"Bats TB1"
"GU644774",2.483183544533,-5.43344171793602,-1.7098358157606,-3.26449956922662,-1.00758553421036,0.708569478913166,1.76838864156307,-0.314494542883468,0.655135294108182,0.0150134070854466,0.494048761618322,-0.861475106975506,0.347400251493929,0.328050933056335,-0.812817324213709,-0.495106755434722,0.0303142995194725,-0.156164470074517,-0.191752683857684,0.189866995139265,0.0418109467812181,-0.0121347715233076,0.257511435887824,0.191577567216959,0.0879138556730978,0.117228579672901,0.462599935220683,0.0899907193177736,0.0651609677985468,-0.216493708637891,-0.408767102310371,-0.0814091301603291,-0.231549692023532,-0.0489518273921097,0.148293935499634,0.00898686178996779,0.410206159044939,0.180620065358512,0.134223997497626,0.080486544334049,0.00408206770286102,-0.000312646514069712,0.000887263444115133,0.000486122699676075,-0.000818220921304811,0.000620869743545118,6.44431548181191e-05,0.000205118330287543,1.09773443561736e-14,1.66708051786579e-15,1.6392154543957e-16,9.19046031343004e-17,-2.75979464828396e-17,-1.14096142273274e-17,1.21492314382188e-16,1.42576184566105e-16,1.86773765602802e-18,"Bats TB1"
"GU644775",2.25025002277647,-4.91317296786018,-1.53977465390426,-2.84324529393105,-1.21783644542289,1.44930506004928,2.11797470812683,0.349470340602089,0.0451260686987558,0.0487891512239667,0.257218894130521,-0.654144756771606,0.513908911123083,0.47602992203907,0.462810003072837,0.550360463934212,0.757794976767222,-0.256222134205539,-0.608192714624329,0.303596527778026,0.347504093687012,-0.132822499470838,0.0352452304077399,0.380155707747348,-0.0862717113055578,-0.692786805334489,0.149299814553387,-0.395448033497359,-0.0499621680952345,0.00696285398412523,-0.000801167432859653,-0.379375703402967,-0.0242624071167165,0.361416316411454,-0.00589486592214589,-0.149707321731729,-0.126910892782414,0.137113365364401,-0.175547223125917,0.191416207278463,-0.00115061240159631,-1.82627367025184e-05,0.000469752706432565,0.000161310515675386,-0.000199148570667211,-0.000691044732469399,0.000447717083370316,3.21896743131544e-05,1.11521953859406e-14,1.43128857774068e-15,1.13924901678064e-16,4.22678225931494e-16,-1.46810390676805e-16,-5.01193375068352e-17,1.63649052064813e-16,-3.98108196782794e-16,-1.09894237880036e-16,"Bats TB1"
"GU644776",2.65600204120398,-5.27389834341623,-1.94311892793878,-3.10341690985577,-1.27476526209988,0.743531888778535,2.48738955484234,0.256207310200668,0.374123446082147,-0.0636398933248924,0.0346625164348374,-0.615689352584547,0.0549075212388853,0.0696098477680531,-0.059169968689529,-0.0678878776134754,0.143880130672362,-0.166531117907638,-0.174634541741643,-0.307024348348269,0.278360184900737,0.315849172057158,0.556370960510734,-0.431823237035946,0.476866823838737,0.35850584853457,-0.279326583371689,-0.0494710481084386,-0.000820860266945562,-0.43958786673209,0.121730691003938,-0.114974384672836,-0.162801177653176,-0.0687371758470474,-0.0691493855733523,-0.0970358099249561,-0.0624741416931653,0.127292903836195,0.056496991643482,0.0655156189124104,-0.00118134748927875,0.000214583177127503,0.000251751063840611,-0.000110531895721694,-0.000476406697732044,0.000590909584280368,9.53181234487533e-05,-3.95570455512473e-05,1.13256677335383e-14,2.21711831235817e-15,7.66180928645344e-16,1.24305788063483e-16,-7.7421451637733e-17,-1.61141639969351e-16,-3.91462460247765e-16,2.40270042376671e-16,-2.76427691573809e-16,"Bats TB1"
"GU644777",2.83481662437041,-5.31076490893168,-1.68271604402284,-2.88101109903344,-1.19711412460164,1.29838159803993,2.40860258980631,-0.00232707230685765,0.325731738374693,0.0509889659560676,-0.465500563073988,-0.366442151262888,0.32713793417103,0.0737484502996277,-0.442732182666056,-0.220678856076792,0.338254095849703,-0.250648514715065,-0.0537396902828884,-0.0696600534566352,-0.0231814995017984,0.413041093564804,-0.152390341588679,0.159464008707359,-0.248217989410329,-0.209223773831895,-0.249803395275433,0.135086568804101,0.0679315814808541,0.190132938665677,-0.0269556840549069,-0.0127635641359646,-0.205503339776447,-0.0790765125080201,-0.0213692375557308,-0.0559845110337951,-0.0368162970750608,0.025481261778406,-0.0467266230425842,-0.0238940782406628,-0.000818949409844052,-0.000381975927420656,0.000441194961256272,7.68039826757301e-05,-0.000362597393132928,0.000720523828239596,0.000386053038645908,-6.38987132920932e-05,1.11591342798445e-14,1.74527352689248e-15,-6.64863398235236e-17,2.76961453949442e-16,-2.19103004064752e-17,-1.61141639969351e-16,-2.24929006553992e-16,-2.59330318704649e-16,-2.20916540342551e-16,"Bats TB1"
"GU644778",2.99550437759631,-4.99453429720992,-1.30645033591156,-3.1637393681087,-0.864702279393402,0.757712007694771,2.81989790113452,0.197334409095212,0.308413706966801,-0.0397102502442995,-0.324501324992841,-0.839172362972154,0.51067212669056,-0.531290575458502,-0.166085849942334,-0.121255179910053,0.10770671798024,0.0559881267131728,0.0397280132495965,-0.461352175595531,0.124752183446807,0.516269405903309,-0.419611452051597,0.133158305613173,0.321171474453754,-0.31321287127526,0.286353869589653,0.15184095544361,0.124053702332306,0.0779592044690152,0.355670224770483,-0.102753520728458,0.134677892449294,0.090641317743676,-0.298018102752103,-0.0669289893438437,-0.392522365303338,-0.00370484061056854,-0.146084493488204,-0.0218295923202033,-0.00112592670925908,0.00050906575375609,-0.000367564439990077,0.000337080971345733,-0.000355645015252769,0.000683044954594219,-1.96171548745851e-05,-4.02043254167417e-05,1.11340962107481e-14,1.20567338761092e-15,-1.271076816408e-17,5.86596054505884e-16,-3.8238361754441e-17,-9.10661786880425e-17,-8.65777491231079e-17,-2.56693927994761e-16,-2.84256878008164e-16,"Bats TB1"
"GU644779",2.67788760884456,-5.07730226692746,-2.24440325460003,-2.48432473856172,-1.47946538568765,0.86493170601402,2.17540641665229,-0.062689699438656,0.0352003463607344,-0.323015557874977,-0.256768935097824,-0.687953831540215,1.16538199371152,-0.575195128938583,-0.278709420296531,-0.518013920964448,0.363405077671209,0.148514778441226,-0.145414816239525,-0.215394899879017,0.202427155341329,0.435499022928955,0.498700018327388,0.290216881260895,-0.0662196400295965,0.454471648117608,0.0947440992777717,0.0149241731585389,-0.58231983966631,0.185318269244646,0.236473217316522,0.0374408720871095,-0.0595326353066783,0.0130867681763531,0.0448009813991631,-0.0299364033127812,-0.0919004327524203,-0.0436341039270946,-0.116144080977628,-0.0125516527502586,-0.00180665882676008,-0.000170760711300728,6.2742213144759e-05,7.75285836398678e-05,-0.00045937917653194,0.000888913143625228,0.00015405435128337,5.0500525574482e-05,1.12854954387531e-14,2.2339834333286e-15,6.59765604818481e-17,3.637724433867e-17,-1.56236323170722e-16,-2.69024368547489e-16,-1.47449948483496e-16,-9.16655886286963e-17,-3.6827792813158e-16,"Bats TB1"
"GU644780",2.752858334724,-5.26699768369992,-1.3344362726249,-3.20860689382102,-1.1251216759777,0.575722066256455,2.61823319369656,0.110128442995238,0.0745762022007594,0.0270307765786538,-0.52135529694681,-0.12128986163185,0.330168350085052,-0.146344775706202,-0.313940562927962,-0.378520667395083,-0.221015375512575,-0.454610926921162,-0.0799712807842195,0.199962520207313,0.0200148142179185,-0.306392195866172,0.0116376121835033,0.0819366911548979,-0.0225446354042235,-0.00968732161276692,0.220450511252986,0.174421289983254,-0.414343125249176,-0.0413341317544654,0.194855746971308,0.139346466611721,-0.370095245932516,0.028806305604402,0.040424386650531,0.013072401382323,-0.265242436028058,-0.0689261831988891,0.0258062582860657,-0.0424777218419528,-0.0016386214852537,-0.000189040684123823,-3.75702651813903e-05,-0.000147573146040908,-0.000367886417009653,0.000676508131689797,-0.000112622138975014,-9.00296272118448e-05,1.09926008261508e-14,1.80078467812374e-15,-1.09751885922658e-17,4.99006058874473e-16,-2.43954905331507e-16,-1.61141639969351e-16,-3.35951309016507e-16,-2.03819167473391e-16,-5.53983447730098e-16,"Bats TB1"
"GU644781",2.7641028383495,-5.09115102269381,-1.59674566952412,-2.90449992732861,-1.07853997193521,1.17365081923632,2.46484034087631,0.13931139111598,0.179237341208607,-0.203969762728201,0.114602104910326,-0.766630489791755,0.312491167757877,-0.620533706266002,-0.0890996478544387,-0.253626393557843,0.141505186761304,-0.313467309691724,0.434103574048772,-0.136510623799113,0.474778971961989,0.0768020006466151,0.165171862016734,0.0711293448272874,-0.0265848258736852,0.118369395807785,0.0857981762982474,-0.106535259794591,-0.203444942221863,0.357097413583181,0.319549878175188,0.0373318308180656,-0.265057789554321,-0.0952427375907262,-0.273133926523798,0.264020350343424,0.295715342538266,0.0655148176987454,-0.0300292204988444,0.0623524889864802,-0.00112049340054745,0.00164337376583631,6.66687497601316e-05,-0.000827931055561758,-0.000960192985691603,0.00062027589826489,0.000333605862655952,-0.000186949788621495,1.12701565823071e-14,1.91180698058626e-15,3.22091718795281e-16,3.87983756411958e-16,-1.88443754100249e-16,-1.61141639969351e-16,-1.69417855322734e-16,-9.27968650108756e-17,-2.76427691573809e-16,"Bats TB1"
"GU644782",2.03866509756926,-4.90716722025386,-1.76502817163391,-3.00504693312984,-1.04769636356637,1.28732429791488,2.58882148506807,-0.176928560546272,-0.11384887596374,-0.113853557947971,-0.449746348065846,-0.513281668055286,0.103697440274102,-0.264753997632608,-0.04294287362568,-0.303604485068204,0.439323283937045,0.199506478401882,0.109878987539393,-0.137504071213469,-0.185305438343415,-0.156352480115651,-0.429446748224939,-0.0990042156702594,-0.345275834257048,-0.24619589616268,0.367412203155483,0.314448430016641,-0.402154279901574,0.530258162738926,0.518142432666329,0.099320966811303,-0.110388515773,0.0754162928660295,-0.0819762340028244,0.067987635738429,0.117152097793856,-0.268236262980697,-0.311738876089958,0.110529179717206,-0.00165825023536548,-0.000297198996866971,-0.000187384172464012,-0.000144863843220817,0.000139397818365313,-0.000656841743878068,0.000398778100905264,-3.55379691100874e-05,1.12701565823071e-14,1.74527352689248e-15,-2.53836475229019e-16,4.71250483258844e-16,-8.03251259866076e-18,-5.01193375068352e-17,-2.24929006553992e-16,-4.8137492362968e-16,-3.31938842805067e-16,"Bats TB1"
"GU644784",2.4407119682594,-5.22796588344964,-1.57146114352547,-3.19351457428433,-1.41420368777897,0.556770601861803,2.47545032624884,-0.0801091645525141,0.0516741234033577,-0.313998410036518,-0.0828161458694074,-0.541514730698786,0.224681305218438,-0.0992077713752302,0.259384929519756,-0.496204886976524,0.392490501873926,-0.0841003350194893,-0.198702910935116,0.203622724418243,-0.123048135634981,0.509185334625571,-0.0896711655136582,-0.276406408478694,-0.528096729988035,-0.480555849257701,0.224622689269593,0.0675682998311797,-0.219886836760677,0.332437113608721,0.0774902401418597,0.12413807407282,0.128386951306539,0.23778306821329,-0.159215377599624,-0.067340504774027,0.020724355724455,-0.0538086824781657,-0.157675798236787,-0.239971887265658,-0.00120177779984966,0.00153223381016731,6.76625596342149e-05,3.17721866912417e-05,-0.00105152672354838,0.000611995735134434,0.000324467833530091,-0.000104241024358853,1.10704582363141e-14,1.61483556222187e-15,1.44516988529683e-16,6.81890850984144e-17,-7.11610025225375e-17,-5.16052391556721e-17,-1.56719329926453e-16,6.11858163307407e-18,-3.05209262917577e-17,"Bats TB1"
"GU644785",2.17137585836028,-5.14444487283975,-1.99636738464314,-2.57836008136816,-1.0874813549038,1.02422864689694,2.65981990005095,-0.460810751849431,-0.288062961808777,0.128262098243426,-0.257732049509474,-0.379382317943168,0.329422355720425,-0.329629846568729,-0.51053452586091,-0.260877590402485,0.451505679331768,-0.388650098282385,0.147324661474159,-0.0694973096988634,0.213304119006547,-0.080500484641734,0.365515942823731,0.671004294549627,0.507623051665486,-0.216716980561369,0.219903885088392,0.119956949514781,0.0698093228503829,0.0837850681963103,0.289931083867356,-0.550636335926259,0.218372442554124,0.108930514950964,-0.0607032234087535,0.290599121142913,-0.247699627730587,0.0844356713744143,0.138001117924241,-0.0532775662418579,-0.00117550192288917,-0.000324952212881684,-0.000196473496276388,8.91129034228741e-05,0.0002518118973209,-0.00036670922887753,0.000294066711081523,7.58127588666972e-05,1.14183196971556e-14,1.73759903473855e-15,2.61723811562649e-16,5.74223404851759e-16,-4.23516266802131e-16,-1.59454268880018e-16,1.35120685817588e-16,-1.10964550275423e-17,-4.02077033098185e-16,"Bats TB1"
